,TEAM,Team_id,year,month,FGA,FG_P,3PA,3P_P,OFFRTG,DEFRTG,REB_P,AST/TO,PACE
1723,Dallas Mavericks,Dallas Mavericks_1_2019,2019,1,87.3,44.1,36.5,33.2,108.8,108.0,50.9,1.68,97.33
1724,Los Angeles Lakers,Los Angeles Lakers_1_2019,2019,1,91.0,46.0,28.1,30.6,104.7,107.6,50.6,1.47,103.05
1725,Detroit Pistons,Detroit Pistons_1_2019,2019,1,85.4,43.2,34.9,34.4,104.5,109.6,49.7,1.61,95.97
1726,Atlanta Hawks,Atlanta Hawks_1_2019,2019,1,89.8,46.5,34.4,34.4,108.5,113.3,51.5,1.33,103.71
1727,Orlando Magic,Orlando Magic_1_2019,2019,1,88.6,45.3,31.9,34.7,107.6,109.7,50.4,1.92,98.24
1728,Cleveland Cavaliers,Cleveland Cavaliers_1_2019,2019,1,85.1,44.6,28.3,37.6,105.6,120.7,47.6,1.56,98.0
1729,Chicago Bulls,Chicago Bulls_1_2019,2019,1,88.3,44.9,25.5,36.8,104.7,115.1,48.3,1.59,98.71
1730,Phoenix Suns,Phoenix Suns_1_2019,2019,1,85.8,45.7,29.3,32.3,105.4,116.1,45.0,1.51,102.3
1731,Memphis Grizzlies,Memphis Grizzlies_1_2019,2019,1,83.4,43.7,28.0,31.5,100.7,109.8,48.7,1.55,96.68
1732,New York Knicks,New York Knicks_1_2019,2019,1,87.1,42.4,28.4,31.7,102.9,113.0,44.4,1.61,99.5
1733,Milwaukee Bucks,Milwaukee Bucks_2_2019,2019,2,93.2,47.3,38.5,35.4,114.3,106.1,50.9,2.18,103.2
1734,Toronto Raptors,Toronto Raptors_2_2019,2019,2,91.0,45.8,33.6,37.7,114.5,106.1,52.0,2.34,102.5
1735,Indiana Pacers,Indiana Pacers_2_2019,2019,2,86.3,49.5,27.0,41.0,113.7,104.4,49.1,2.09,97.88
1736,Orlando Magic,Orlando Magic_2_2019,2019,2,89.9,47.2,32.5,37.7,111.9,100.1,51.2,2.14,101.14
1737,Detroit Pistons,Detroit Pistons_2_2019,2019,2,86.8,46.7,37.1,39.9,116.0,109.4,51.0,1.85,97.9
1738,Houston Rockets,Houston Rockets_2_2019,2019,2,89.3,45.8,46.1,35.6,118.1,112.3,48.2,1.68,100.17
1739,Portland Trail Blazers,Portland Trail Blazers_2_2019,2019,2,91.3,47.3,31.3,34.8,116.0,109.2,51.3,1.96,99.67
1740,Utah Jazz,Utah Jazz_2_2019,2019,2,88.9,46.9,36.2,36.5,113.6,107.3,54.2,1.71,102.24
1741,Denver Nuggets,Denver Nuggets_2_2019,2019,2,92.6,47.1,31.4,36.2,112.9,109.6,52.2,2.14,102.5
1742,Golden State Warriors,Golden State Warriors_2_2019,2019,2,90.9,48.2,38.5,35.2,115.2,111.0,49.0,2.29,102.05
1743,Philadelphia 76ers,Philadelphia 76ers_2_2019,2019,2,85.7,48.2,26.4,34.5,111.8,109.9,49.3,1.75,103.0
1744,Los Angeles Clippers,Los Angeles Clippers_2_2019,2019,2,85.4,45.9,24.6,37.6,108.5,109.9,49.1,1.58,103.55
1745,Oklahoma City Thunder,Oklahoma City Thunder_2_2019,2019,2,95.5,46.1,37.0,36.6,113.4,110.2,50.0,1.82,105.23
1746,Chicago Bulls,Chicago Bulls_2_2019,2019,2,88.2,48.9,26.8,38.4,116.3,116.3,50.9,2.11,99.75
1747,Sacramento Kings,Sacramento Kings_2_2019,2019,2,94.9,44.8,29.5,34.6,108.7,108.5,49.5,1.79,106.09
1748,Boston Celtics,Boston Celtics_2_2019,2019,2,91.0,46.8,32.4,34.8,110.1,111.8,48.9,2.42,100.55
1749,Atlanta Hawks,Atlanta Hawks_2_2019,2019,2,89.2,45.4,36.7,40.5,112.9,117.0,50.7,1.56,101.58
1750,Brooklyn Nets,Brooklyn Nets_2_2019,2019,2,92.3,43.2,40.5,33.6,106.1,110.3,48.0,1.78,103.22
1751,Cleveland Cavaliers,Cleveland Cavaliers_2_2019,2019,2,91.3,43.4,36.2,35.6,108.6,112.9,50.7,1.78,97.6
1752,Dallas Mavericks,Dallas Mavericks_2_2019,2019,2,85.1,43.6,40.3,35.2,107.3,112.6,48.0,1.68,98.5
1753,Charlotte Hornets,Charlotte Hornets_2_2019,2019,2,87.7,43.9,35.2,32.0,111.2,115.1,50.5,1.85,98.05
1754,Memphis Grizzlies,Memphis Grizzlies_2_2019,2019,2,87.9,43.6,28.8,31.2,104.8,107.4,49.0,1.78,98.64
1755,Minnesota Timberwolves,Minnesota Timberwolves_2_2019,2019,2,91.7,48.4,26.6,36.2,114.4,115.6,51.2,1.86,100.91
1756,New Orleans Pelicans,New Orleans Pelicans_2_2019,2019,2,93.5,46.0,32.4,29.8,107.7,111.4,51.0,1.95,104.32
1757,Los Angeles Lakers,Los Angeles Lakers_2_2019,2019,2,89.6,48.0,29.7,34.8,107.1,116.4,48.7,1.82,105.17
1758,San Antonio Spurs,San Antonio Spurs_2_2019,2019,2,89.7,45.4,25.3,36.8,108.7,118.1,48.4,1.88,99.7
1759,Washington Wizards,Washington Wizards_2_2019,2019,2,90.9,49.2,36.0,34.7,113.9,118.8,48.4,1.95,105.7
1760,Miami Heat,Miami Heat_2_2019,2019,2,86.6,47.4,31.3,35.2,108.0,113.1,51.5,1.54,99.0
1761,New York Knicks,New York Knicks_2_2019,2019,2,88.8,43.9,29.9,33.4,105.7,111.1,50.6,1.61,99.21
1762,Phoenix Suns,Phoenix Suns_2_2019,2019,2,88.8,45.4,29.2,29.7,105.5,117.0,46.1,1.69,101.56
1763,Los Angeles Clippers,Los Angeles Clippers_3_2019,2019,3,88.7,48.5,28.9,41.7,116.5,108.8,51.9,1.88,103.0
1764,Houston Rockets,Houston Rockets_3_2019,2019,3,86.5,44.6,45.1,36.6,113.0,103.9,47.6,1.65,97.42
1765,Miami Heat,Miami Heat_3_2019,2019,3,87.6,45.7,30.2,34.9,108.1,104.1,50.3,1.94,97.17
1766,Utah Jazz,Utah Jazz_3_2019,2019,3,89.1,48.5,34.9,36.7,114.2,103.1,53.1,2.01,101.1
1767,San Antonio Spurs,San Antonio Spurs_3_2019,2019,3,90.4,48.1,26.6,36.2,112.2,107.3,50.4,2.42,98.16
1768,Portland Trail Blazers,Portland Trail Blazers_3_2019,2019,3,92.3,46.5,31.6,34.4,115.4,110.1,53.6,1.78,99.95
1769,Golden State Warriors,Golden State Warriors_3_2019,2019,3,86.8,49.2,34.9,39.5,112.9,107.3,49.7,1.95,100.57
1770,Orlando Magic,Orlando Magic_3_2019,2019,3,90.8,44.8,33.6,35.5,110.6,107.1,51.2,2.3,97.31
1771,Philadelphia 76ers,Philadelphia 76ers_3_2019,2019,3,88.9,46.0,27.0,36.5,112.2,109.7,53.2,1.83,101.71
1772,Detroit Pistons,Detroit Pistons_3_2019,2019,3,88.1,45.5,34.7,37.7,113.9,109.7,50.9,2.05,95.53
1773,Milwaukee Bucks,Milwaukee Bucks_3_2019,2019,3,92.2,46.4,39.7,36.4,114.2,106.1,52.1,1.93,103.7
1774,Denver Nuggets,Denver Nuggets_3_2019,2019,3,89.3,45.0,33.3,34.0,108.7,108.9,51.7,2.0,97.0
1775,Toronto Raptors,Toronto Raptors_3_2019,2019,3,86.0,49.2,35.5,40.8,112.4,105.2,49.3,1.74,100.67
1776,Boston Celtics,Boston Celtics_3_2019,2019,3,90.4,47.5,32.6,36.0,111.6,111.7,48.1,2.15,101.5
1777,Brooklyn Nets,Brooklyn Nets_3_2019,2019,3,89.7,44.5,37.2,34.4,106.8,106.6,48.6,1.61,102.97
1778,Memphis Grizzlies,Memphis Grizzlies_3_2019,2019,3,87.4,45.4,31.4,34.9,110.0,110.6,50.5,1.84,99.87
1779,Atlanta Hawks,Atlanta Hawks_3_2019,2019,3,98.5,44.7,44.4,35.6,110.6,112.0,49.2,1.96,104.67
1780,Charlotte Hornets,Charlotte Hornets_3_2019,2019,3,91.0,43.3,35.6,36.1,109.7,115.5,48.1,1.97,98.62
1781,Sacramento Kings,Sacramento Kings_3_2019,2019,3,91.8,46.4,28.6,38.9,111.8,110.8,50.3,2.13,102.13
1782,Washington Wizards,Washington Wizards_3_2019,2019,3,89.8,46.7,32.5,33.5,112.1,113.4,50.3,1.81,101.23
1783,Oklahoma City Thunder,Oklahoma City Thunder_3_2019,2019,3,93.5,42.3,35.1,32.9,105.1,108.1,49.9,1.53,100.75
1784,Minnesota Timberwolves,Minnesota Timberwolves_3_2019,2019,3,92.5,45.9,29.2,34.0,111.0,117.3,49.5,1.94,100.68
1785,New Orleans Pelicans,New Orleans Pelicans_3_2019,2019,3,95.6,46.0,32.1,34.2,104.9,113.1,49.6,1.63,106.82
1786,Phoenix Suns,Phoenix Suns_3_2019,2019,3,86.1,46.2,27.4,32.8,107.2,112.7,46.3,1.44,102.55
1787,Los Angeles Lakers,Los Angeles Lakers_3_2019,2019,3,90.6,46.3,33.3,31.4,108.5,110.8,48.5,1.89,102.63
1788,Indiana Pacers,Indiana Pacers_3_2019,2019,3,85.7,45.8,24.8,35.4,106.6,109.5,49.3,1.89,98.04
1789,Chicago Bulls,Chicago Bulls_3_2019,2019,3,92.1,45.9,24.2,34.4,107.1,116.4,49.8,1.53,99.93
1790,Cleveland Cavaliers,Cleveland Cavaliers_3_2019,2019,3,87.9,44.7,34.6,35.5,110.1,117.4,48.8,1.56,98.2
1791,Dallas Mavericks,Dallas Mavericks_3_2019,2019,3,87.3,44.0,39.5,32.8,109.1,114.6,47.9,2.06,97.95
1792,New York Knicks,New York Knicks_3_2019,2019,3,84.4,42.8,28.7,33.8,100.0,114.5,50.0,1.21,100.11
1793,Oklahoma City Thunder,Oklahoma City Thunder_4_2019,2019,4,98.0,47.1,40.4,38.6,119.0,110.3,55.9,2.21,102.8
1794,Golden State Warriors,Golden State Warriors_4_2019,2019,4,92.5,50.6,35.7,41.1,113.7,103.7,49.4,2.02,103.42
1795,Portland Trail Blazers,Portland Trail Blazers_4_2019,2019,4,90.2,50.1,29.8,38.5,120.4,113.0,53.9,1.65,98.75
1796,Boston Celtics,Boston Celtics_4_2019,2019,4,90.2,46.3,33.2,36.1,111.5,105.4,48.3,2.36,100.8
1797,Houston Rockets,Houston Rockets_4_2019,2019,4,94.2,48.2,53.6,41.4,126.0,103.9,49.0,2.65,102.1
1798,Orlando Magic,Orlando Magic_4_2019,2019,4,92.4,50.4,33.0,38.8,120.1,110.1,56.5,2.19,101.3
1799,San Antonio Spurs,San Antonio Spurs_4_2019,2019,4,84.4,49.3,25.6,35.9,112.8,106.8,51.8,1.83,97.3
1800,Toronto Raptors,Toronto Raptors_4_2019,2019,4,88.8,48.2,35.8,41.9,115.2,105.7,51.7,2.14,99.33
1801,Charlotte Hornets,Charlotte Hornets_4_2019,2019,4,86.3,46.7,34.5,34.8,117.3,111.9,47.9,2.61,95.5
1802,Utah Jazz,Utah Jazz_4_2019,2019,4,84.8,49.5,34.0,40.7,115.0,107.0,51.7,1.75,101.32
1803,Brooklyn Nets,Brooklyn Nets_4_2019,2019,4,95.8,44.1,43.0,35.8,110.7,107.6,54.2,1.55,104.8
1804,Indiana Pacers,Indiana Pacers_4_2019,2019,4,88.8,47.1,24.6,39.0,109.8,110.2,46.0,2.18,99.7
1805,Milwaukee Bucks,Milwaukee Bucks_4_2019,2019,4,93.2,47.4,37.8,33.3,113.0,110.9,50.7,1.86,109.7
1806,Dallas Mavericks,Dallas Mavericks_4_2019,2019,4,94.5,44.6,39.3,31.8,110.7,109.2,51.4,2.52,101.32
1807,Denver Nuggets,Denver Nuggets_4_2019,2019,4,89.5,46.2,30.2,33.7,110.0,108.1,48.2,2.25,98.42
1808,New York Knicks,New York Knicks_4_2019,2019,4,81.8,45.0,32.7,35.7,102.7,109.6,45.9,1.64,98.67
1809,Los Angeles Lakers,Los Angeles Lakers_4_2019,2019,4,93.4,44.1,32.4,34.0,103.1,109.2,54.0,1.53,102.3
1810,Memphis Grizzlies,Memphis Grizzlies_4_2019,2019,4,88.2,45.4,37.6,41.0,113.3,115.5,50.0,1.94,97.37
1811,Phoenix Suns,Phoenix Suns_4_2019,2019,4,92.0,47.8,32.6,34.4,111.7,122.3,44.3,2.12,100.51
1812,Detroit Pistons,Detroit Pistons_4_2019,2019,4,85.7,41.6,37.2,32.3,105.6,109.4,49.1,1.52,95.75
1813,Minnesota Timberwolves,Minnesota Timberwolves_4_2019,2019,4,89.2,47.7,29.5,36.7,110.1,115.9,44.7,2.18,100.58
1814,Philadelphia 76ers,Philadelphia 76ers_4_2019,2019,4,94.2,46.7,29.7,33.7,110.5,114.0,52.4,2.29,103.42
1815,Los Angeles Clippers,Los Angeles Clippers_4_2019,2019,4,89.5,47.5,25.5,39.2,106.6,119.3,45.8,1.81,106.96
1816,New Orleans Pelicans,New Orleans Pelicans_4_2019,2019,4,96.5,47.9,34.8,36.7,112.9,115.9,50.3,1.83,102.21
1817,Atlanta Hawks,Atlanta Hawks_4_2019,2019,4,96.6,44.5,39.0,34.9,111.8,119.7,47.6,2.03,106.5
1818,Chicago Bulls,Chicago Bulls_4_2019,2019,4,90.2,45.0,21.4,30.8,104.3,114.9,48.1,1.98,98.1
1819,Sacramento Kings,Sacramento Kings_4_2019,2019,4,97.8,46.6,33.0,36.4,113.7,122.2,49.1,2.23,101.9
1820,Miami Heat,Miami Heat_4_2019,2019,4,92.7,44.8,34.8,31.6,103.9,106.9,49.2,1.73,101.24
1821,Cleveland Cavaliers,Cleveland Cavaliers_4_2019,2019,4,89.0,45.6,27.2,33.1,106.1,122.7,52.9,1.4,97.3
1822,Washington Wizards,Washington Wizards_4_2019,2019,4,96.3,44.4,33.0,28.8,110.4,117.4,50.7,2.13,100.88
1823,Philadelphia 76ers,Philadelphia 76ers_10_2019,2019,10,88.0,45.2,32.3,31.0,104.0,94.1,56.1,1.2,107.0
1824,Miami Heat,Miami Heat_10_2019,2019,10,85.6,47.0,33.2,39.2,106.6,99.3,52.5,1.19,106.09
1825,Toronto Raptors,Toronto Raptors_10_2019,2019,10,86.8,46.3,36.8,38.0,107.5,99.1,51.1,1.26,104.23
1826,Utah Jazz,Utah Jazz_10_2019,2019,10,77.8,47.3,28.2,37.6,101.8,93.1,52.2,1.12,99.2
1827,Boston Celtics,Boston Celtics_10_2019,2019,10,96.0,41.1,36.5,35.6,106.8,100.7,48.0,2.0,102.63
1828,Dallas Mavericks,Dallas Mavericks_10_2019,2019,10,86.8,45.5,40.8,31.3,112.2,108.6,48.3,1.85,102.13
1829,Houston Rockets,Houston Rockets_10_2019,2019,10,94.3,45.1,47.8,32.5,117.7,117.2,50.0,1.78,108.75
1830,Los Angeles Lakers,Los Angeles Lakers_10_2019,2019,10,87.5,45.7,29.0,33.6,107.9,96.8,51.4,1.54,101.0
1831,Minnesota Timberwolves,Minnesota Timberwolves_10_2019,2019,10,92.8,43.1,40.3,29.8,104.8,103.2,49.5,1.31,106.6
1832,San Antonio Spurs,San Antonio Spurs_10_2019,2019,10,89.0,47.5,23.0,33.7,108.6,106.2,52.8,1.36,104.75
1833,Los Angeles Clippers,Los Angeles Clippers_10_2019,2019,10,84.0,49.6,29.5,36.7,112.9,107.5,49.6,1.35,101.5
1834,Denver Nuggets,Denver Nuggets_10_2019,2019,10,90.2,42.6,30.6,34.6,106.0,107.3,51.4,1.56,97.57
1835,Phoenix Suns,Phoenix Suns_10_2019,2019,10,89.2,45.5,34.8,36.8,108.7,100.2,50.2,1.78,103.93
1836,Portland Trail Blazers,Portland Trail Blazers_10_2019,2019,10,89.0,44.9,29.6,36.5,104.7,103.8,49.8,1.07,106.1
1837,Cleveland Cavaliers,Cleveland Cavaliers_10_2019,2019,10,86.5,46.0,32.0,32.8,105.5,107.7,53.1,1.32,100.5
1838,Milwaukee Bucks,Milwaukee Bucks_10_2019,2019,10,91.8,47.1,45.8,35.0,108.7,107.3,48.2,1.84,106.84
1839,Orlando Magic,Orlando Magic_10_2019,2019,10,90.5,39.5,33.0,28.8,97.2,94.7,49.2,1.77,98.75
1840,Atlanta Hawks,Atlanta Hawks_10_2019,2019,10,85.0,45.6,32.2,29.2,102.0,103.4,49.6,1.36,101.2
1841,Charlotte Hornets,Charlotte Hornets_10_2019,2019,10,86.0,46.3,35.8,41.9,104.9,114.2,47.3,1.3,103.0
1842,Detroit Pistons,Detroit Pistons_10_2019,2019,10,81.6,47.8,26.8,41.8,106.3,110.4,50.9,1.23,101.7
1843,Brooklyn Nets,Brooklyn Nets_10_2019,2019,10,93.3,45.6,36.8,38.1,108.1,109.2,52.5,1.13,105.86
1844,Golden State Warriors,Golden State Warriors_10_2019,2019,10,94.3,41.4,34.5,30.4,107.0,118.5,51.2,1.64,106.75
1845,Indiana Pacers,Indiana Pacers_10_2019,2019,10,91.5,44.8,24.0,36.5,105.3,108.5,45.8,2.0,99.88
1846,Memphis Grizzlies,Memphis Grizzlies_10_2019,2019,10,95.3,41.5,32.0,28.1,95.7,108.1,48.4,1.32,108.91
1847,Washington Wizards,Washington Wizards_10_2019,2019,10,94.0,47.9,38.0,38.2,113.6,113.6,49.3,1.69,104.88
1848,Chicago Bulls,Chicago Bulls_10_2019,2019,10,94.0,41.1,36.2,29.3,103.7,109.6,45.2,1.81,101.8
1849,New Orleans Pelicans,New Orleans Pelicans_10_2019,2019,10,96.0,46.5,43.2,38.0,112.2,114.2,46.9,1.89,106.09
1850,New York Knicks,New York Knicks_10_2019,2019,10,86.0,42.3,28.4,35.2,99.8,107.9,51.6,1.02,100.8
1851,Oklahoma City Thunder,Oklahoma City Thunder_10_2019,2019,10,84.4,43.4,28.8,32.6,99.0,97.7,51.8,0.97,103.5
1852,Sacramento Kings,Sacramento Kings_10_2019,2019,10,88.4,41.0,35.0,33.1,97.4,114.0,47.2,1.12,101.3
1853,Milwaukee Bucks,Milwaukee Bucks_11_2019,2019,11,91.4,48.2,39.1,34.5,114.3,101.7,52.4,1.69,105.56
1854,Los Angeles Lakers,Los Angeles Lakers_11_2019,2019,11,88.9,49.0,30.5,36.9,112.5,104.6,50.7,1.82,100.17
1855,Denver Nuggets,Denver Nuggets_11_2019,2019,11,90.9,45.6,29.1,35.5,107.2,99.8,51.3,1.95,98.25
1856,Toronto Raptors,Toronto Raptors_11_2019,2019,11,88.0,45.8,35.9,40.0,111.6,103.4,48.5,1.84,99.88
1857,Indiana Pacers,Indiana Pacers_11_2019,2019,11,90.5,47.8,26.5,36.2,109.5,102.3,52.8,1.68,99.88
1858,Boston Celtics,Boston Celtics_11_2019,2019,11,89.3,45.0,33.8,34.0,110.1,104.0,49.8,1.75,100.04
1859,Los Angeles Clippers,Los Angeles Clippers_11_2019,2019,11,92.5,44.0,34.0,34.2,108.5,102.1,53.3,1.46,103.69
1860,Miami Heat,Miami Heat_11_2019,2019,11,80.5,48.8,31.6,39.4,110.7,105.0,53.2,1.42,99.23
1861,Houston Rockets,Houston Rockets_11_2019,2019,11,89.0,45.2,45.2,34.8,112.7,106.1,50.1,1.32,104.77
1862,Dallas Mavericks,Dallas Mavericks_11_2019,2019,11,90.6,46.5,39.7,37.6,117.4,108.8,51.8,1.86,100.54
1863,Philadelphia 76ers,Philadelphia 76ers_11_2019,2019,11,85.9,47.4,29.1,36.3,108.8,105.6,52.9,1.71,98.86
1864,Sacramento Kings,Sacramento Kings_11_2019,2019,11,85.6,45.9,34.7,36.6,109.1,106.8,49.6,1.56,96.88
1865,Brooklyn Nets,Brooklyn Nets_11_2019,2019,11,89.5,44.8,38.0,34.0,107.7,109.0,49.7,1.59,102.53
1866,Utah Jazz,Utah Jazz_11_2019,2019,11,85.4,44.4,32.6,37.9,107.5,106.9,49.7,1.42,101.07
1867,Minnesota Timberwolves,Minnesota Timberwolves_11_2019,2019,11,92.7,44.3,39.4,33.2,107.3,108.1,50.3,1.58,104.62
1868,Oklahoma City Thunder,Oklahoma City Thunder_11_2019,2019,11,84.2,47.0,30.7,36.6,108.9,110.6,45.9,1.77,99.82
1869,Phoenix Suns,Phoenix Suns_11_2019,2019,11,88.1,46.5,35.5,37.0,111.6,112.4,47.7,1.97,102.65
1870,Washington Wizards,Washington Wizards_11_2019,2019,11,94.4,47.7,34.1,37.0,112.0,115.2,47.8,2.0,105.58
1871,Charlotte Hornets,Charlotte Hornets_11_2019,2019,11,87.0,44.1,35.3,34.6,106.1,114.5,47.7,1.62,98.02
1872,New Orleans Pelicans,New Orleans Pelicans_11_2019,2019,11,91.4,45.0,37.8,38.0,108.1,113.2,50.0,1.42,104.25
1873,Orlando Magic,Orlando Magic_11_2019,2019,11,87.1,43.2,30.4,31.8,104.1,106.8,50.7,1.61,98.32
1874,Chicago Bulls,Chicago Bulls_11_2019,2019,11,89.7,42.8,35.0,35.8,102.8,106.3,49.2,1.43,103.33
1875,Portland Trail Blazers,Portland Trail Blazers_11_2019,2019,11,93.3,45.2,35.1,36.8,111.7,113.0,48.5,1.59,101.93
1876,Detroit Pistons,Detroit Pistons_11_2019,2019,11,83.9,46.1,32.9,38.0,109.3,110.8,49.9,1.58,97.5
1877,Memphis Grizzlies,Memphis Grizzlies_11_2019,2019,11,90.3,46.9,30.1,37.5,107.3,113.8,49.8,1.7,102.32
1878,San Antonio Spurs,San Antonio Spurs_11_2019,2019,11,90.3,46.7,26.3,35.6,110.5,114.1,50.2,1.93,100.59
1879,New York Knicks,New York Knicks_11_2019,2019,11,86.9,42.8,29.9,37.9,104.5,112.2,50.3,1.45,97.39
1880,Cleveland Cavaliers,Cleveland Cavaliers_11_2019,2019,11,87.3,43.1,32.0,34.8,104.8,113.9,48.6,1.37,99.4
1881,Golden State Warriors,Golden State Warriors_11_2019,2019,11,88.0,43.7,28.3,33.6,104.5,113.4,48.2,1.75,100.1
1882,Atlanta Hawks,Atlanta Hawks_11_2019,2019,11,89.7,44.7,32.8,31.9,104.5,118.5,48.9,1.29,103.13
1883,Milwaukee Bucks,Milwaukee Bucks_12_2019,2019,12,90.1,49.1,36.7,38.5,115.6,99.4,53.8,1.79,103.23
1884,Boston Celtics,Boston Celtics_12_2019,2019,12,87.1,48.2,34.7,37.3,115.4,105.1,52.3,1.59,97.5
1885,Miami Heat,Miami Heat_12_2019,2019,12,86.8,45.5,33.5,37.5,112.1,111.1,52.6,1.8,97.58
1886,Oklahoma City Thunder,Oklahoma City Thunder_12_2019,2019,12,84.7,47.4,28.5,31.8,110.5,106.9,49.7,1.51,97.48
1887,Houston Rockets,Houston Rockets_12_2019,2019,12,92.4,46.0,43.2,36.4,114.4,110.0,49.9,1.48,101.88
1888,Indiana Pacers,Indiana Pacers_12_2019,2019,12,88.8,46.0,30.2,37.1,108.7,107.1,47.3,2.24,98.81
1889,Los Angeles Clippers,Los Angeles Clippers_12_2019,2019,12,89.9,46.1,32.7,37.3,113.1,105.5,51.2,1.54,103.33
1890,Los Angeles Lakers,Los Angeles Lakers_12_2019,2019,12,86.9,48.1,31.5,34.0,112.1,107.5,51.4,1.64,99.96
1891,Utah Jazz,Utah Jazz_12_2019,2019,12,83.8,48.1,32.4,40.2,110.6,108.4,51.5,1.38,99.71
1892,Denver Nuggets,Denver Nuggets_12_2019,2019,12,88.7,47.1,30.8,35.7,112.7,109.0,50.3,2.0,97.38
1893,Dallas Mavericks,Dallas Mavericks_12_2019,2019,12,90.0,45.0,43.3,36.7,113.6,106.6,51.2,1.89,99.77
1894,San Antonio Spurs,San Antonio Spurs_12_2019,2019,12,92.7,48.1,28.9,38.6,109.0,108.6,48.8,1.92,101.54
1895,Philadelphia 76ers,Philadelphia 76ers_12_2019,2019,12,88.6,47.1,30.6,37.6,110.4,107.3,52.1,1.9,99.2
1896,Toronto Raptors,Toronto Raptors_12_2019,2019,12,88.1,44.5,35.2,35.2,108.3,106.1,49.4,1.66,100.78
1897,Chicago Bulls,Chicago Bulls_12_2019,2019,12,87.2,44.1,35.5,37.4,104.8,101.3,48.3,1.45,99.41
1898,Memphis Grizzlies,Memphis Grizzlies_12_2019,2019,12,90.3,47.2,34.3,35.6,110.5,111.6,50.0,1.85,102.72
1899,Orlando Magic,Orlando Magic_12_2019,2019,12,88.5,44.1,30.1,36.1,106.3,109.6,48.3,1.92,98.53
1900,Brooklyn Nets,Brooklyn Nets_12_2019,2019,12,92.2,42.7,37.1,30.9,104.1,104.2,52.1,1.53,101.83
1901,Portland Trail Blazers,Portland Trail Blazers_12_2019,2019,12,89.9,45.5,33.2,36.3,110.4,113.1,49.8,1.49,100.29
1902,Detroit Pistons,Detroit Pistons_12_2019,2019,12,87.5,46.6,33.9,36.1,110.4,113.1,49.4,1.63,99.87
1903,Cleveland Cavaliers,Cleveland Cavaliers_12_2019,2019,12,88.3,45.6,31.9,32.9,104.8,115.4,52.9,1.23,98.69
1904,New York Knicks,New York Knicks_12_2019,2019,12,90.9,43.3,31.9,31.3,104.8,113.2,49.8,1.65,100.25
1905,Charlotte Hornets,Charlotte Hornets_12_2019,2019,12,86.6,41.8,34.5,33.7,105.2,109.9,48.9,1.67,95.9
1906,Golden State Warriors,Golden State Warriors_12_2019,2019,12,88.5,43.4,28.5,34.9,103.2,108.6,48.9,1.59,99.42
1907,New Orleans Pelicans,New Orleans Pelicans_12_2019,2019,12,91.7,43.8,38.2,35.4,106.0,110.2,50.3,1.64,100.96
1908,Phoenix Suns,Phoenix Suns_12_2019,2019,12,91.9,46.0,33.9,32.9,109.9,113.3,49.7,1.97,102.25
1909,Washington Wizards,Washington Wizards_12_2019,2019,12,91.0,44.4,33.5,36.3,111.5,117.3,46.7,1.93,102.22
1910,Sacramento Kings,Sacramento Kings_12_2019,2019,12,88.3,45.5,33.8,33.8,107.6,110.7,49.8,1.53,96.58
1911,Atlanta Hawks,Atlanta Hawks_12_2019,2019,12,91.1,43.5,37.7,31.8,101.6,110.5,46.6,1.4,103.69
1912,Minnesota Timberwolves,Minnesota Timberwolves_12_2019,2019,12,90.9,42.3,38.0,31.6,104.9,112.3,47.4,1.32,101.79
1913,Milwaukee Bucks,Milwaukee Bucks_1_2020,2020,1,90.6,48.0,37.5,35.7,112.6,103.8,51.6,1.94,106.42
1914,Toronto Raptors,Toronto Raptors_1_2020,2020,1,90.9,46.4,37.8,36.7,113.2,105.1,49.2,2.07,100.14
1915,Memphis Grizzlies,Memphis Grizzlies_1_2020,2020,1,90.4,49.9,30.9,36.6,114.2,110.0,49.9,1.99,104.13
1916,Utah Jazz,Utah Jazz_1_2020,2020,1,87.5,49.5,37.7,38.2,119.9,110.1,52.6,1.85,97.85
1917,Los Angeles Lakers,Los Angeles Lakers_1_2020,2020,1,89.5,48.7,30.3,37.3,114.3,107.8,50.6,1.75,102.11
1918,Oklahoma City Thunder,Oklahoma City Thunder_1_2020,2020,1,87.3,47.8,30.9,37.8,114.7,109.3,51.5,1.84,99.39
1919,Los Angeles Clippers,Los Angeles Clippers_1_2020,2020,1,89.7,46.7,32.2,36.4,115.0,111.5,50.4,1.77,101.42
1920,Denver Nuggets,Denver Nuggets_1_2020,2020,1,90.1,46.3,31.4,34.4,114.0,112.0,51.8,2.03,97.96
1921,Indiana Pacers,Indiana Pacers_1_2020,2020,1,86.5,50.2,26.2,39.0,115.0,113.3,48.1,2.29,97.21
1922,Philadelphia 76ers,Philadelphia 76ers_1_2020,2020,1,86.5,46.1,32.8,32.6,107.0,105.6,49.0,1.98,99.27
1923,New Orleans Pelicans,New Orleans Pelicans_1_2020,2020,1,91.1,48.4,36.5,38.7,115.6,112.9,51.4,1.73,103.82
1924,Miami Heat,Miami Heat_1_2020,2020,1,84.4,47.2,36.7,35.8,113.5,111.4,51.3,1.97,96.18
1925,Boston Celtics,Boston Celtics_1_2020,2020,1,89.7,46.8,33.2,36.0,112.7,107.8,51.5,1.7,101.34
1926,Dallas Mavericks,Dallas Mavericks_1_2020,2020,1,90.3,47.2,40.3,36.3,117.7,115.8,51.1,1.9,97.75
